"PdId","IncidntNum","Incident Code","Category","Descript","DayOfWeek","Date","Time","PdDistrict","Resolution","Address","X","Y","location","SF Find Neighborhoods 2 2","Current Police Districts 2 2","Current Supervisor Districts 2 2","Analysis Neighborhoods 2 2","DELETE - Fire Prevention Districts 2 2","DELETE - Police Districts 2 2","DELETE - Supervisor Districts 2 2","DELETE - Zip Codes 2 2","DELETE - Neighborhoods 2 2","DELETE - 2017 Fix It Zones 2 2","Civic Center Harm Reduction Project Boundary 2 2","Fix It Zones as of 2017-11-06  2 2","DELETE - HSOC Zones 2 2","Fix It Zones as of 2018-02-07 2 2","CBD, BID and GBD Boundaries as of 2017 2 2","Areas of Vulnerability, 2016 2 2","Central Market/Tenderloin Boundary 2 2","Central Market/Tenderloin Boundary Polygon - Updated 2 2","HSOC Zones as of 2018-06-05 2 2","OWED Public Spaces 2 2","Neighborhoods 2"
"15110479564085","151104795","64085","SUSPICIOUS OCC","INVESTIGATIVE DETENTION","Wednesday","12/23/2015","12:25","MISSION","NONE","1700 Block of HARRISON ST","-122.413354187018","37.7690748003847","POINT (-122.41335418701802 37.7690748003847)","53","3","2","20","8","4","7","28853","19","","","","3","","","2","","","3","","53"
"15613080806374","156130808","06374","LARCENY/THEFT","GRAND THEFT OF PROPERTY","Thursday","05/21/2015","19:00","SOUTHERN","NONE","KING ST / 4TH ST","-122.394102624525","37.7763827130285","POINT (-122.39410262452499 37.7763827130285)","34","1","10","4","6","2","9","28856","20","","","","","","","1","","","","","34"
"18006431665015","180064316","65015","OTHER OFFENSES","TRAFFIC VIOLATION","Wednesday","01/24/2018","17:04","SOUTHERN","ARREST, BOOKED","9TH ST / DIVISION ST","-122.40594229089633","37.76965974232126","POINT (-122.40594229089633 37.76965974232126)","33","3","10","34","8","4","9","28853","34","","","","2","","","2","","","2","","33"
"15602829706244","156028297","06244","LARCENY/THEFT","GRAND THEFT FROM LOCKED AUTO","Friday","02/06/2015","13:50","SOUTHERN","NONE","10TH ST / HOWARD ST","-122.414370627495","37.7740418385041","POINT (-122.41437062749502 37.7740418385041)","32","1","10","34","8","2","9","28853","34","","1","","1","","","2","1","1","1","","32"
"16000414405043","160004144","05043","BURGLARY","BURGLARY OF RESIDENCE, UNLAWFUL ENTRY","Monday","12/28/2015","18:30","NORTHERN","NONE","400 Block of WEBSTER ST","-122.429387574406","37.774871368436","POINT (-122.429387574406 37.774871368436)","26","4","11","9","7","9","11","29492","10","","","","","","","1","","","","","26"
"15106588071012","151065880","71012","NON-CRIMINAL","LICENSE PLATE, RECOVERED","Wednesday","12/02/2015","13:00","NORTHERN","NONE","700 Block of 14TH ST","-122.430631050261","37.767573913801","POINT (-122.430631050261 37.767573913801)","28","7","5","5","7","9","5","28862","3","18","","20","","20","","1","","","5","","28"
"15630503906244","156305039","06244","LARCENY/THEFT","GRAND THEFT FROM LOCKED AUTO","Thursday","12/10/2015","20:00","SOUTHERN","NONE","BRYANT ST / 5TH ST","-122.400302421513","37.7777992290419","POINT (-122.400302421513 37.7777992290419)","32","1","10","34","14","2","9","28856","34","","","","","","","2","","","","","32"
"15105618062060","151056180","62060","WARRANTS","ENROUTE TO ADULT AUTHORITY","Sunday","12/06/2015","12:15","NORTHERN","ARREST, BOOKED","2300 Block of CLAY ST","-122.433155243894","37.790788621456","POINT (-122.43315524389402 37.790788621456)","102","4","6","30","13","9","1","29490","27","","","","","","","1","","","","","102"
"15610359806244","156103598","06244","LARCENY/THEFT","GRAND THEFT FROM LOCKED AUTO","Thursday","04/30/2015","02:30","INGLESIDE","NONE","29TH ST / SANCHEZ ST","-122.428885522638","37.7435642859713","POINT (-122.428885522638 37.7435642859713)","84","9","5","22","2","7","5","63","22","","","","","","","1","","","","","84"
"15112525204134","151125252","04134","ASSAULT","BATTERY","Tuesday","12/29/2015","16:00","CENTRAL","NONE","100 Block of GEARY ST","-122.405819515169","37.7876106365854","POINT (-122.405819515169 37.7876106365854)","19","6","3","8","5","1","10","28857","6","10","","12","","12","5","2","","","","","19"
"15111303107021","151113031","07021","VEHICLE THEFT","STOLEN AUTOMOBILE","Saturday","12/26/2015","18:00","SOUTHERN","NONE","1100 Block of HOWARD ST","-122.410732972926","37.7768349106122","POINT (-122.41073297292598 37.7768349106122)","32","1","10","34","8","2","9","28853","34","24","1","6","1","6","","2","","","1","","32"
"15111510626120","151115106","26120","OTHER OFFENSES","INJURY TO TELEGRAPH/TELEPHONE LINES","Sunday","12/27/2015","19:50","BAYVIEW","ARREST, BOOKED","THOMAS AV / JENNINGS ST","-122.387554493492","37.7282959935654","POINT (-122.387554493492 37.7282959935654)","86","2","9","1","10","3","8","58","1","","","","","","","2","","","","","86"
"11048041927170","110480419","27170","OTHER OFFENSES","RESISTING ARREST","Wednesday","06/15/2011","07:11","SOUTHERN","ARREST, BOOKED","0 Block of HARRIET ST","-122.406969944087","37.7786617943902","POINT (-122.406969944087 37.7786617943902)","32","1","10","34","14","2","9","28853","34","24","1","6","1","6","","2","","","1","","32"
"15103141126032","151031411","26032","ARSON","ARSON OF A COMMERCIAL BUILDING","Friday","11/27/2015","17:20","SOUTHERN","ARREST, BOOKED","300 Block of TOWNSEND ST","-122.396164058532","37.7762328753299","POINT (-122.396164058532 37.7762328753299)","32","1","10","34","6","2","9","28856","34","","","","","","","2","","","","","32"
"8074193971000","080741939","71000","NON-CRIMINAL","LOST PROPERTY","Sunday","07/13/2008","10:33","INGLESIDE","NONE","0 Block of MONETA WY","-122.449848171689","37.7129848537579","POINT (-122.44984817168898 37.7129848537579)","66","9","1","28","9","7","6","28861","25","","","","","","","2","","","","","66"
"18004055464020","180040554","64020","NON-CRIMINAL","AIDED CASE, MENTAL DISTURBED","Tuesday","01/16/2018","08:12","PARK","ARREST, BOOKED","1300 Block of HAIGHT ST","-122.44450233369258","37.770261970240284","POINT (-122.44450233369258 37.770261970240284)","25","7","11","3","15","5","11","29492","9","","","","","","","1","","","","","25"
"15102801016030","151028010","16030","DRUG/NARCOTIC","POSSESSION OF MARIJUANA FOR SALES","Thursday","11/26/2015","09:36","SOUTHERN","ARREST, BOOKED","1000 Block of MARKET ST","-122.411071423064","37.7817511307229","POINT (-122.411071423064 37.7817511307229)","20","5","10","36","14","2","9","28852","36","17","1","18","1","18","6","2","1","1","1","35","20"
"15111397861040","151113978","61040","NON-CRIMINAL","DEATH REPORT, NATURAL CAUSES","Sunday","12/27/2015","09:54","CENTRAL","NONE","400 Block of DAVIS CT","-122.398187664281","37.7967148853927","POINT (-122.39818766428101 37.7967148853927)","77","6","3","8","3","1","10","28860","6","","","","","","","1","","","","","77"
"16007818309027","160078183","09027","OTHER OFFENSES","FALSE PERSONATION","Tuesday","12/01/2015","00:01","RICHMOND","NONE","7700 Block of GEARY BL","-122.502432526326","37.7796175446427","POINT (-122.50243252632602 37.7796175446427)","8","8","4","29","11","6","2","55","26","","","","","","","1","","","","","8"
"15101184911012","151011849","11012","STOLEN PROPERTY","STOLEN PROPERTY, POSSESSION WITH KNOWLEDGE, RECEIVING","Friday","11/20/2015","18:20","INGLESIDE","ARREST, BOOKED","1900 Block of SUNNYDALE AV","-122.417144802399","37.7121502932531","POINT (-122.41714480239898 37.7121502932531)","74","9","9","40","9","7","8","309","39","14","","16","","16","","2","","","","","74"
"15104607806362","151046078","06362","LARCENY/THEFT","PETTY THEFT SHOPLIFTING","Wednesday","12/02/2015","15:00","SOUTHERN","ARREST, BOOKED","700 Block of MISSION ST","-122.403070000847","37.7852686309087","POINT (-122.403070000847 37.7852686309087)","32","1","10","8","12","2","9","28853","6","","","","","","4","1","","","","","32"
"15617845006244","156178450","06244","LARCENY/THEFT","GRAND THEFT FROM LOCKED AUTO","Sunday","07/19/2015","22:00","INGLESIDE","NONE","200 Block of MOUNT VERNON AV","-122.446162389738","37.7174415624245","POINT (-122.446162389738 37.7174415624245)","80","9","1","28","9","7","6","28861","25","","","","","","","2","","","","","80"
"16001787465016","160017874","65016","OTHER OFFENSES","DRIVERS LICENSE, SUSPENDED OR REVOKED","Saturday","01/02/2016","15:35","SOUTHERN","ARREST, BOOKED","16TH ST / VERMONT ST","-122.40462586823352","37.765958956358745","POINT (-122.40462586823352 37.765958956358745)","54","1","9","20","8","3","8","28853","19","","","","2","","15","2","","","2","","54"
"15111709906244","151117099","06244","LARCENY/THEFT","GRAND THEFT FROM LOCKED AUTO","Monday","12/28/2015","12:30","TARAVAL","NONE","0 Block of HARDING RD","-122.49770432371","37.7247384376425","POINT (-122.49770432371001 37.7247384376425)","43","10","8","16","1","8","4","64","14","","","","","","","2","","","","","43"
"15105507964085","151055079","64085","SUSPICIOUS OCC","INVESTIGATIVE DETENTION","Saturday","12/05/2015","23:35","TENDERLOIN","NONE","200 Block of HYDE ST","-122.415858343095","37.7830505366842","POINT (-122.41585834309501 37.7830505366842)","20","5","10","36","7","10","9","28852","36","17","1","18","","18","6","2","1","1","","","20"
"15622164506374","156221645","06374","LARCENY/THEFT","GRAND THEFT OF PROPERTY","Monday","08/24/2015","22:00","PARK","NONE","1800 Block of GOLDEN GATE AV","-122.441066374991","37.7784577020073","POINT (-122.441066374991 37.7784577020073)","97","7","11","39","15","5","11","29490","41","","","","","","","1","","","","","97"
"16008521364020","160085213","64020","NON-CRIMINAL","AIDED CASE, MENTAL DISTURBED","Friday","01/29/2016","17:45","TENDERLOIN","EXCEPTIONAL CLEARANCE","300 Block of GOLDEN GATE AV","-122.4163519873519","37.7816031438671","POINT (-122.4163519873519 37.7816031438671)","20","5","10","36","7","10","9","28852","36","17","1","18","1","18","6","2","1","1","1","","20"
"15112132926170","151121329","26170","OTHER OFFENSES","PROBATION VIOLATION","Saturday","12/19/2015","20:57","CENTRAL","ARREST, BOOKED","400 Block of PACIFIC AV","-122.40330682057","37.7973997054772","POINT (-122.40330682057 37.7973997054772)","106","6","3","23","3","1","10","308","23","","","","","","","2","","","","","106"
"15605648606244","156056486","06244","LARCENY/THEFT","GRAND THEFT FROM LOCKED AUTO","Thursday","03/05/2015","18:00","SOUTHERN","NONE","3RD ST / HARRISON ST","-122.397388784826","37.7825543452426","POINT (-122.397388784826 37.7825543452426)","32","1","10","34","6","2","9","28856","34","","","","","","4","2","","","","","32"
"15606421371000","156064213","71000","NON-CRIMINAL","LOST PROPERTY","Saturday","03/14/2015","18:30","NORTHERN","NONE","SCOTT ST / CHESTNUT ST","-122.441178352537","37.8001881690514","POINT (-122.441178352537 37.80018816905141)","17","4","6","13","13","9","1","57","17","19","","21","","21","","1","","","","","17"
"15108107405051","151081074","05051","BURGLARY","BURGLARY OF STORE, FORCIBLE ENTRY","Monday","12/14/2015","19:00","MISSION","NONE","4000 Block of 18TH ST","-122.434446928667","37.7608670671665","POINT (-122.434446928667 37.7608670671665)","38","3","5","5","2","4","5","28862","3","1","","1","5","1","9","1","","","5","","38"
"15103959071010","151039590","71010","OTHER OFFENSES","LOST/STOLEN LICENSE PLATE","Monday","11/30/2015","07:30","NORTHERN","NONE","FELL ST / STEINER ST","-122.432649310329","37.7746912745654","POINT (-122.432649310329 37.7746912745654)","26","4","11","9","15","9","11","29492","10","","","","","","","1","","","","","26"
"16001036728160","160010367","28160","VANDALISM","MALICIOUS MISCHIEF, VANDALISM OF VEHICLES","Saturday","12/05/2015","15:00","NORTHERN","NONE","100 Block of CHURCH ST","-122.429159883658","37.7690612353533","POINT (-122.42915988365802 37.7690612353533)","28","7","5","5","7","9","5","28862","3","18","","20","5","20","9","1","","","5","","28"
"15107370806244","151073708","06244","LARCENY/THEFT","GRAND THEFT FROM LOCKED AUTO","Saturday","12/12/2015","10:00","SOUTHERN","NONE","800 Block of BRYANT ST","-122.403404791479","37.775420706711","POINT (-122.40340479147902 37.775420706711)","32","1","10","34","14","2","9","28853","34","","","","","","","2","","","","","32"
"15108305865015","151083058","65015","OTHER OFFENSES","TRAFFIC VIOLATION","Tuesday","12/15/2015","18:39","BAYVIEW","ARREST, BOOKED","OAKDALE AV / BAY SHORE BL","-122.405242467114","37.7430506903112","POINT (-122.40524246711401 37.7430506903112)","82","2","2","1","10","3","7","58","1","","","","","","","1","","","","","82"
"15604907706224","156049077","06224","LARCENY/THEFT","GRAND THEFT FROM UNLOCKED AUTO","Friday","02/13/2015","21:30","TENDERLOIN","NONE","400 Block of OFARRELL ST","-122.411747371924","37.7859988323798","POINT (-122.411747371924 37.7859988323798)","20","5","10","36","5","10","9","28852","36","","","","","","6","2","1","1","","","20"
"15622288128150","156222881","28150","VANDALISM","MALICIOUS MISCHIEF, VANDALISM","Tuesday","08/11/2015","16:30","TARAVAL","NONE","3200 Block of 20TH AV","-122.475647460786","37.7285280627465","POINT (-122.47564746078602 37.7285280627465)","41","10","8","16","1","8","4","64","14","","","","","","","2","","","","","41"
"15622806106224","156228061","06224","LARCENY/THEFT","GRAND THEFT FROM UNLOCKED AUTO","Wednesday","09/02/2015","10:53","INGLESIDE","NONE","3100 Block of MISSION ST","-122.418609719102","37.7474453071495","POINT (-122.41860971910201 37.7474453071495)","83","9","2","2","2","7","7","28859","2","","","","3","","","1","","","3","","83"
"15107259064085","151072590","64085","SUSPICIOUS OCC","INVESTIGATIVE DETENTION","Friday","12/11/2015","22:47","NORTHERN","NONE","EDDY ST / LAGUNA ST","-122.427400263419","37.7820565475813","POINT (-122.427400263419 37.7820565475813)","97","4","11","39","7","9","11","28852","41","","","","","","","2","","","","","97"
"15103344509029","151033445","09029","OTHER OFFENSES","FALSE PERSONATION TO RECEIVE MONEY OR PROPERTY","Wednesday","04/01/2015","12:00","CENTRAL","NONE","1300 Block of MASON ST","-122.411743045233","37.7960620679909","POINT (-122.411743045233 37.7960620679909)","16","6","3","21","3","1","10","308","21","","","","","","","1","","","","","16"
"15600346506244","156003465","06244","LARCENY/THEFT","GRAND THEFT FROM LOCKED AUTO","Sunday","01/04/2015","10:00","SOUTHERN","NONE","800 Block of BRYANT ST","-122.403404791479","37.775420706711","POINT (-122.40340479147902 37.775420706711)","32","1","10","34","14","2","9","28853","34","","","","","","","2","","","","","32"
"15111694468020","151116944","68020","OTHER OFFENSES","MISCELLANEOUS INVESTIGATION","Friday","12/18/2015","10:00","CENTRAL","NONE","400 Block of SUTTER ST","-122.407780790878","37.7892734176444","POINT (-122.407780790878 37.7892734176444)","19","6","3","8","5","1","10","28857","6","10","","12","","12","5","2","","","","","19"
"12035776775000","120357767","75000","MISSING PERSON","FOUND PERSON","Saturday","05/05/2012","13:00","RICHMOND","LOCATED","400 Block of 25TH AV","-122.484732809797","37.7810436949235","POINT (-122.48473280979701 37.7810436949235)","8","8","4","29","11","6","2","55","26","","","","","","","2","","","","","8"
"15617183071000","156171830","71000","NON-CRIMINAL","LOST PROPERTY","Wednesday","07/15/2015","10:15","TARAVAL","NONE","HOLLOWAY AV / 19TH AV","-122.475222189932","37.7210571460375","POINT (-122.47522218993198 37.7210571460375)","42","10","8","16","9","8","4","64","14","","","","","","","2","","","","","42"
"15103416406363","151034164","06363","LARCENY/THEFT","PETTY THEFT SHOPLIFTING","Saturday","11/28/2015","14:20","SOUTHERN","NONE","800 Block of MARKET ST","-122.406520987144","37.7850629421661","POINT (-122.40652098714399 37.7850629421661)","32","5","10","34","12","2","9","28853","34","17","","18","","18","5","2","","","","35","32"
"15628846371000","156288463","71000","NON-CRIMINAL","LOST PROPERTY","Friday","11/27/2015","14:30","RICHMOND","NONE","500 Block of JOHNFKENNEDY DR","-122.466204667893","37.7725405391593","POINT (-122.466204667893 37.7725405391593)","9","8","4","12","11","6","2","54","8","","","","","","","1","","","","","9"
"15613961206224","156139612","06224","LARCENY/THEFT","GRAND THEFT FROM UNLOCKED AUTO","Monday","06/08/2015","20:00","SOUTHERN","NONE","800 Block of BRYANT ST","-122.403404791479","37.775420706711","POINT (-122.40340479147902 37.775420706711)","32","1","10","34","14","2","9","28853","34","","","","","","","2","","","","","32"
"15603665406244","156036654","06244","LARCENY/THEFT","GRAND THEFT FROM LOCKED AUTO","Sunday","02/15/2015","17:10","SOUTHERN","NONE","800 Block of BRYANT ST","-122.403404791479","37.775420706711","POINT (-122.40340479147902 37.775420706711)","32","1","10","34","14","2","9","28853","34","","","","","","","2","","","","","32"
"15616331006374","156163310","06374","LARCENY/THEFT","GRAND THEFT OF PROPERTY","Saturday","06/27/2015","22:30","SOUTHERN","NONE","100 Block of 3RD ST","-122.400916029025","37.7854574902997","POINT (-122.40091602902501 37.7854574902997)","32","1","10","8","12","2","9","28855","6","","","","","","4","1","","","","","32"
"15600396006374","156003960","06374","LARCENY/THEFT","GRAND THEFT OF PROPERTY","Sunday","01/04/2015","21:00","TARAVAL","NONE","2700 Block of JUDAH ST","-122.491466660491","37.7610079077038","POINT (-122.49146666049099 37.7610079077038)","39","10","7","35","1","8","3","56","35","","","","","","","1","","","","","39"
"16029730551040","160297305","51040","NON-CRIMINAL","AIDED CASE","Monday","04/11/2016","10:22","CENTRAL","NONE","1500 Block of THE EMBARCADERONORTH ST","-122.40813610806202","37.80786034966821","POINT (-122.40813610806202 37.80786034966821)","99","6","3","23","3","1","10","308","23","","","","","","2","2","","","","","99"
"15618590071000","156185900","71000","NON-CRIMINAL","LOST PROPERTY","Monday","07/27/2015","17:35","SOUTHERN","NONE","800 Block of BRYANT ST","-122.403404791479","37.775420706711","POINT (-122.40340479147902 37.775420706711)","32","1","10","34","14","2","9","28853","34","","","","","","","2","","","","","32"
"5141121616623","051411216","16623","DRUG/NARCOTIC","POSSESSION OF BASE/ROCK COCAINE FOR SALE","Friday","12/16/2005","17:05","MISSION","ARREST, BOOKED","2000 Block of MISSION ST","-122.41965834371","37.7642205603745","POINT (-122.41965834370998 37.7642205603745)","53","3","2","20","8","4","7","28859","19","12","","14","3","14","","2","","","3","","53"
"15604013806244","156040138","06244","LARCENY/THEFT","GRAND THEFT FROM LOCKED AUTO","Wednesday","02/18/2015","19:30","TENDERLOIN","NONE","LARKIN ST / EDDY ST","-122.41753069698","37.7833107539969","POINT (-122.41753069698001 37.78331075399691)","20","5","10","36","7","9","9","28852","36","17","1","18","","18","6","2","1","1","","","20"
"3030892127100","030308921","27100","DISORDERLY CONDUCT","MAINTAINING A PUBLIC NUISANCE","Friday","03/14/2003","21:20","MISSION","ARREST, BOOKED","19TH ST / SOUTH VAN NESS AV","-122.417028392114","37.7603656931618","POINT (-122.41702839211402 37.7603656931618)","53","3","2","20","2","4","7","28859","19","13","","15","3","15","","2","","","3","","53"
"15606480906244","156064809","06244","LARCENY/THEFT","GRAND THEFT FROM LOCKED AUTO","Thursday","03/12/2015","23:57","RICHMOND","NONE","FULTON ST / 48TH AV","-122.508821527056","37.7714427800071","POINT (-122.50882152705601 37.7714427800071)","9","8","4","12","11","6","2","55","8","","","","","","","1","","","","","9"
"15603233906244","156032339","06244","LARCENY/THEFT","GRAND THEFT FROM LOCKED AUTO","Monday","01/19/2015","11:19","BAYVIEW","NONE","500 Block of ARKANSAS ST","-122.398160771434","37.7586178012747","POINT (-122.398160771434 37.7586178012747)","54","2","9","26","10","3","8","28856","29","","","","","","","1","","","","","54"
"15629562806372","156295628","06372","LARCENY/THEFT","PETTY THEFT OF PROPERTY","Thursday","12/03/2015","12:15","RICHMOND","NONE","400 Block of 2ND AV","-122.459997768552","37.7802263926134","POINT (-122.45999776855201 37.7802263926134)","5","8","4","11","11","6","2","54","11","","","","","","","1","","","","","5"
"15105112406244","151051124","06244","LARCENY/THEFT","GRAND THEFT FROM LOCKED AUTO","Wednesday","12/02/2015","21:30","SOUTHERN","NONE","9TH ST / MISSION ST","-122.414714295579","37.7762310404758","POINT (-122.414714295579 37.7762310404758)","32","1","10","34","8","2","9","28853","34","","1","","1","","7","2","1","1","1","","32"
"15103860519057","151038605","19057","ASSAULT","THREATS AGAINST LIFE","Tuesday","11/17/2015","13:00","CENTRAL","NONE","800 Block of VALLEJO ST","-122.411302650354","37.798321225099","POINT (-122.411302650354 37.798321225099)","107","6","3","6","3","1","10","308","4","","","","","","","2","","","","","107"
"15629143806244","156291438","06244","LARCENY/THEFT","GRAND THEFT FROM LOCKED AUTO","Saturday","11/28/2015","17:30","NORTHERN","NONE","BEACH ST / BUCHANAN ST","-122.433799454581","37.8050423291627","POINT (-122.433799454581 37.8050423291627)","17","4","6","13","13","9","1","57","17","","","","","","","1","","","","","17"
"15631347406244","156313474","06244","LARCENY/THEFT","GRAND THEFT FROM LOCKED AUTO","Wednesday","12/30/2015","23:30","NORTHERN","NONE","2600 Block of BUCHANAN ST","-122.431611319985","37.7942257896237","POINT (-122.431611319985 37.7942257896237)","102","4","6","30","13","9","1","29490","27","","","","","","","1","","","","","102"
"5028073571010","050280735","71010","OTHER OFFENSES","LOST/STOLEN LICENSE PLATE","Tuesday","03/08/2005","07:00","MISSION","NONE","2500 Block of FOLSOM ST","-122.414532039691","37.7564790387047","POINT (-122.41453203969101 37.7564790387047)","53","3","2","20","2","4","7","28859","19","","","","3","","","2","","","3","","53"
"15614834006244","156148340","06244","LARCENY/THEFT","GRAND THEFT FROM LOCKED AUTO","Friday","06/19/2015","23:45","NORTHERN","NONE","MOULTON ST / WEBSTER ST","-122.434323105124","37.7996278202626","POINT (-122.43432310512398 37.7996278202626)","15","4","6","13","13","9","1","57","17","","","","","","","1","","","","","15"
"15104419165010","151044191","65010","OTHER OFFENSES","TRAFFIC VIOLATION ARREST","Wednesday","12/02/2015","08:04","SOUTHERN","ARREST, BOOKED","MISSION ST / 3RD ST","-122.402027706948","37.7862483456629","POINT (-122.40202770694802 37.7862483456629)","32","1","10","8","12","2","9","28853","6","","","","","","4","1","","","","","32"
"15623797106244","156237971","06244","LARCENY/THEFT","GRAND THEFT FROM LOCKED AUTO","Friday","09/25/2015","13:00","CENTRAL","NONE","CAMPTON PL / GRANT AV","-122.405310915391","37.7891592416","POINT (-122.40531091539098 37.7891592416)","19","6","3","8","5","1","10","28857","6","10","","12","","12","5","2","","","","","19"
"15602875828150","156028758","28150","VANDALISM","MALICIOUS MISCHIEF, VANDALISM","Friday","02/06/2015","20:30","CENTRAL","NONE","2300 Block of STOCKTON ST","-122.410524742229","37.8074451162355","POINT (-122.410524742229 37.807445116235506)","99","6","3","23","3","1","10","308","23","","","","","","2","2","","","","","99"
"15107278864020","151072788","64020","NON-CRIMINAL","AIDED CASE, MENTAL DISTURBED","Friday","12/11/2015","23:27","MISSION","NONE","300 Block of VALENCIA ST","-122.422020137013","37.76701047078","POINT (-122.42202013701302 37.76701047078)","53","3","2","20","8","4","7","28853","19","","","","3","","","2","","","3","","53"
"15107944975000","151079449","75000","MISSING PERSON","FOUND PERSON","Friday","11/27/2015","15:00","SOUTHERN","UNFOUNDED","200 Block of 8TH ST","-122.411271940537","37.7760329501244","POINT (-122.41127194053699 37.7760329501244)","32","1","10","34","8","2","9","28853","34","24","1","6","1","6","","2","","","1","","32"
"15614370406244","156143704","06244","LARCENY/THEFT","GRAND THEFT FROM LOCKED AUTO","Sunday","06/07/2015","11:00","SOUTHERN","NONE","2ND ST / BRYANT ST","-122.393622739343","37.7830791191471","POINT (-122.393622739343 37.7830791191471)","32","1","10","8","6","2","9","28856","6","","","","","","","1","","","","","32"
"15105244527170","151052445","27170","OTHER OFFENSES","RESISTING ARREST","Friday","12/04/2015","22:06","TARAVAL","ARREST, BOOKED","600 Block of LINCOLN WY","-122.464850114297","37.7658875448653","POINT (-122.46485011429701 37.7658875448653)","109","10","11","14","11","8","11","56","12","","","","","","","1","","","","","109"
"15626424728150","156264247","28150","VANDALISM","MALICIOUS MISCHIEF, VANDALISM","Wednesday","10/28/2015","04:00","BAYVIEW","NONE","3RD ST / DONNER AV","-122.394591456373","37.7247274082537","POINT (-122.394591456373 37.7247274082537)","86","2","9","1","10","3","8","58","1","","","","","","","2","","","","","86"
"15108705006243","151087050","06243","LARCENY/THEFT","PETTY THEFT FROM LOCKED AUTO","Wednesday","12/16/2015","23:45","TENDERLOIN","NONE","ELLIS ST / LEAVENWORTH ST","-122.414433155063","37.7846576329256","POINT (-122.414433155063 37.7846576329256)","20","5","10","36","7","10","9","28852","36","17","","18","","18","6","2","1","1","","","20"
"16010164303021","160101643","03021","ROBBERY","ROBBERY OF A COMMERCIAL ESTABLISHMENT WITH A GUN","Thursday","02/04/2016","23:30","MISSION","NONE","1000 Block of POTRERO AV","-122.40653911514814","37.75648641093089","POINT (-122.40653911514814 37.75648641093089)","54","3","9","20","10","4","8","28859","19","23","","10","3","10","","2","","","3","","54"
"15611544628150","156115446","28150","VANDALISM","MALICIOUS MISCHIEF, VANDALISM","Tuesday","05/12/2015","19:00","CENTRAL","NONE","700 Block of PINE ST","-122.408507461375","37.7910926840668","POINT (-122.408507461375 37.791092684066804)","16","6","3","21","5","1","10","28857","21","","","","","","","1","","","","","16"
"15615157506244","156151575","06244","LARCENY/THEFT","GRAND THEFT FROM LOCKED AUTO","Friday","05/22/2015","22:30","SOUTHERN","NONE","CLEVELAND ST / SHERMAN ST","-122.406472333764","37.7769634424169","POINT (-122.40647233376401 37.7769634424169)","32","1","10","34","14","2","9","28853","34","24","","6","","6","","2","","","","38","32"
"15110098127170","151100981","27170","OTHER OFFENSES","RESISTING ARREST","Tuesday","12/22/2015","00:05","BAYVIEW","ARREST, BOOKED","1300 Block of EVANS AV","-122.382742108888","37.7399451834026","POINT (-122.382742108888 37.739945183402604)","76","2","9","1","10","3","8","58","1","","","","","","","1","","","","","76"
"15614338471000","156143384","71000","NON-CRIMINAL","LOST PROPERTY","Saturday","06/13/2015","21:00","TARAVAL","NONE","3800 Block of LAWTON ST","-122.504072958346","37.7568182732549","POINT (-122.50407295834599 37.7568182732549)","39","10","7","35","1","8","3","56","35","","","","","","","1","","","","","39"
"14033201216710","140332012","16710","DRUG/NARCOTIC","POSSESSION OF NARCOTICS PARAPHERNALIA","Monday","05/23/2016","13:53","MISSION","ARREST, BOOKED","400 Block of CASTRO ST","-122.43515009981229","37.761759724359806","POINT (-122.43515009981229 37.761759724359806)","38","3","5","5","15","4","5","28862","3","1","","1","5","1","9","1","","","5","","38"
"15621302806372","156213028","06372","LARCENY/THEFT","PETTY THEFT OF PROPERTY","Friday","08/28/2015","00:01","TENDERLOIN","NONE","100 Block of ELLIS ST","-122.408270724034","37.7854941424186","POINT (-122.40827072403401 37.7854941424186)","19","5","3","36","14","10","10","28852","36","","","","","","5","2","1","1","","","19"
"15610191206244","156101912","06244","LARCENY/THEFT","GRAND THEFT FROM LOCKED AUTO","Tuesday","04/28/2015","23:00","NORTHERN","NONE","1800 Block of CALIFORNIA ST","-122.424800307085","37.7899999444039","POINT (-122.424800307085 37.7899999444039)","102","4","6","39","13","9","1","28858","41","","","","","","","1","","","","","102"
"15616382106372","156163821","06372","LARCENY/THEFT","PETTY THEFT OF PROPERTY","Saturday","07/04/2015","11:00","SOUTHERN","NONE","800 Block of BRYANT ST","-122.403404791479","37.775420706711","POINT (-122.40340479147902 37.775420706711)","32","1","10","34","14","2","9","28853","34","","","","","","","2","","","","","32"
"15107675227195","151076752","27195","TRESPASS","TRESPASSING","Sunday","12/13/2015","15:00","CENTRAL","ARREST, BOOKED","500 Block of STOCKTON ST","-122.407193783677","37.791011200664","POINT (-122.407193783677 37.79101120066401)","104","6","3","8","5","1","10","28857","6","","","","","","","2","","","","","104"
"8107334707021","081073347","07021","VEHICLE THEFT","STOLEN AUTOMOBILE","Tuesday","10/07/2008","20:00","NORTHERN","NONE","FRANKLIN ST / TURK ST","-122.42227702764","37.7817528767881","POINT (-122.42227702764 37.7817528767881)","100","4","11","39","7","9","11","28852","41","","1","","1","","8","2","","","1","","100"
