"PdId","IncidntNum","Incident Code","Category","Descript","DayOfWeek","Date","Time","PdDistrict","Resolution","Address","X","Y","location","SF Find Neighborhoods 2 2","Current Police Districts 2 2","Current Supervisor Districts 2 2","Analysis Neighborhoods 2 2","DELETE - Fire Prevention Districts 2 2","DELETE - Police Districts 2 2","DELETE - Supervisor Districts 2 2","DELETE - Zip Codes 2 2","DELETE - Neighborhoods 2 2","DELETE - 2017 Fix It Zones 2 2","Civic Center Harm Reduction Project Boundary 2 2","Fix It Zones as of 2017-11-06  2 2","DELETE - HSOC Zones 2 2","Fix It Zones as of 2018-02-07 2 2","CBD, BID and GBD Boundaries as of 2017 2 2","Areas of Vulnerability, 2016 2 2","Central Market/Tenderloin Boundary 2 2","Central Market/Tenderloin Boundary Polygon - Updated 2 2","HSOC Zones as of 2018-06-05 2 2","OWED Public Spaces 2 2","Neighborhoods 2"
"11604089906244","116040899","06244","LARCENY/THEFT","GRAND THEFT FROM LOCKED AUTO","Tuesday","03/29/2011","09:00","CENTRAL","NONE","SACRAMENTO ST / FRONT ST","-122.39897271985","37.794282815785","POINT (-122.39897271985001 37.794282815785)","108","6","3","8","3","1","10","28860","6","","","","","","","2","","","","","108"
"8119913164070","081199131","64070","SUSPICIOUS OCC","SUSPICIOUS OCCURRENCE","Sunday","11/09/2008","12:30","MISSION","NONE","2100 Block of MISSION ST","-122.419331147814","37.7622643357423","POINT (-122.419331147814 37.7622643357423)","53","3","2","20","8","4","7","28859","19","13","","15","3","15","","2","","","3","","53"
"11030517427170","110305174","27170","OTHER OFFENSES","RESISTING ARREST","Thursday","04/14/2011","19:26","BAYVIEW","ARREST, CITED","1000 Block of OAKDALE AV","-122.380348349699","37.7288276251864","POINT (-122.380348349699 37.7288276251864)","78","2","9","1","10","3","8","58","1","","","","","","","2","","","","","78"
"3068184605043","030681846","05043","BURGLARY","BURGLARY OF RESIDENCE, UNLAWFUL ENTRY","Wednesday","06/04/2003","07:00","BAYVIEW","NONE","400 Block of MISSISSIPPI ST","-122.39434290269","37.7607713629504","POINT (-122.39434290269 37.7607713629504)","54","2","9","26","10","3","8","28856","29","","","","","","","1","","","","","54"
"8099580764070","080995807","64070","SUSPICIOUS OCC","SUSPICIOUS OCCURRENCE","Thursday","09/18/2008","15:17","SOUTHERN","NONE","800 Block of MARKET ST","-122.407633520742","37.7841893501425","POINT (-122.40763352074198 37.7841893501425)","32","5","10","34","12","2","9","28853","34","17","1","18","","18","5","2","","","","35","32"
"10013959165016","100139591","65016","OTHER OFFENSES","DRIVERS LICENSE, SUSPENDED OR REVOKED","Thursday","02/11/2010","13:48","INGLESIDE","ARREST, CITED","EXCELSIOR AV / LONDON ST","-122.432856568129","37.7258720829741","POINT (-122.43285656812901 37.7258720829741)","90","9","1","7","9","7","6","28861","5","","","","","4","","2","","","","","90"
"4019166906304","040191669","06304","LARCENY/THEFT","GRAND THEFT FROM A BUILDING","Thursday","02/05/2004","11:00","SOUTHERN","NONE","0 Block of SOUTH VAN NESS AV","-122.418338317697","37.7726641818375","POINT (-122.41833831769702 37.7726641818375)","32","1","10","20","8","2","9","28853","19","","1","","1","","","2","1","1","1","","32"
"3098117926150","030981179","26150","OTHER OFFENSES","PAROLE VIOLATION","Tuesday","08/19/2003","17:14","TENDERLOIN","ARREST, BOOKED","0 Block of JONES ST","-122.412192555721","37.7816045741252","POINT (-122.412192555721 37.7816045741252)","20","5","10","36","7","10","9","28852","36","17","1","18","1","18","6","2","1","1","1","","20"
"13086589106243","130865891","06243","LARCENY/THEFT","PETTY THEFT FROM LOCKED AUTO","Saturday","10/12/2013","23:45","SOUTHERN","NONE","GOLDEN GATE AV / TAYLOR ST","-122.41029351969","37.7822305870036","POINT (-122.41029351969 37.7822305870036)","20","5","10","34","14","2","9","28853","34","17","1","18","1","18","7","2","1","1","1","35","20"
"12091482804134","120914828","04134","ASSAULT","BATTERY","Friday","11/09/2012","18:00","MISSION","NONE","UTAH ST / 16TH ST","-122.406553700757","37.7658426354415","POINT (-122.40655370075702 37.7658426354415)","54","3","9","20","8","4","8","28853","19","","","","2","","15","2","","","2","","54"
"9031967304013","090319673","04013","ASSAULT","AGGRAVATED ASSAULT WITH A DEADLY WEAPON","Friday","03/27/2009","03:04","RICHMOND","NONE","3700 Block of GEARY BL","-122.459439462035","37.781114010103","POINT (-122.459439462035 37.781114010103)","5","8","4","11","11","6","2","54","11","","","","","","","1","","","","","5"
"5048518971000","050485189","71000","NON-CRIMINAL","LOST PROPERTY","Saturday","04/16/2005","16:00","MISSION","NONE","23RD ST / ALABAMA ST","-122.411121491349","37.7542865460492","POINT (-122.41112149134901 37.7542865460492)","53","3","2","20","2","4","7","28859","19","","","","3","","","1","","","3","","53"
"6072641226150","060726412","26150","OTHER OFFENSES","PAROLE VIOLATION","Sunday","07/09/2006","15:25","MISSION","ARREST, BOOKED","2000 Block of MISSION ST","-122.41965834371","37.7642205603745","POINT (-122.41965834370998 37.7642205603745)","53","3","2","20","8","4","7","28859","19","12","","14","3","14","","2","","","3","","53"
"13106490907021","131064909","07021","VEHICLE THEFT","STOLEN AUTOMOBILE","Thursday","12/19/2013","00:01","MISSION","NONE","SYCAMORE ST / MISSION ST","-122.41944531067","37.7627134327476","POINT (-122.41944531067 37.76271343274761)","53","3","2","20","8","4","7","28859","19","13","","15","3","15","","2","","","3","","53"
"10110963205023","101109632","05023","BURGLARY","BURGLARY OF FLAT, UNLAWFUL ENTRY","Thursday","11/25/2010","08:00","NORTHERN","NONE","600 Block of FILLMORE ST","-122.431175204771","37.7753688737726","POINT (-122.431175204771 37.7753688737726)","23","4","11","9","15","9","11","29492","10","","","","","","","1","","","","","23"
"8066685406244","080666854","06244","LARCENY/THEFT","GRAND THEFT FROM LOCKED AUTO","Tuesday","06/17/2008","19:00","NORTHERN","NONE","GEARY BL / FILLMORE ST","-122.432914603494","37.7843533426568","POINT (-122.43291460349401 37.7843533426568)","97","4","11","39","13","9","11","29490","41","8","","9","","9","","2","","","","","97"
"12085016964001","120850169","64001","NON-CRIMINAL","CIVIL SIDEWALKS, WARNING","Monday","10/22/2012","09:00","PARK","ARREST, CITED","1600 Block of HAIGHT ST","-122.449122960735","37.7697840925361","POINT (-122.449122960735 37.7697840925361)","25","7","11","3","15","5","11","29492","9","22","","24","","25","","1","","","","","25"
"13010584106244","130105841","06244","LARCENY/THEFT","GRAND THEFT FROM LOCKED AUTO","Wednesday","02/06/2013","10:30","MISSION","NONE","2000 Block of MARKET ST","-122.426955631709","37.769247063207","POINT (-122.426955631709 37.769247063207)","28","3","5","5","7","4","5","28862","3","18","","20","5","20","9","1","","","5","","28"
"3037387706304","030373877","06304","LARCENY/THEFT","GRAND THEFT FROM A BUILDING","Sunday","03/30/2003","10:00","MISSION","NONE","2200 Block of MARKET ST","-122.431957685196","37.7649357189679","POINT (-122.431957685196 37.7649357189679)","38","3","5","5","15","4","5","28862","3","","","","5","","9","1","","","5","","38"
"9602237306374","096022373","06374","LARCENY/THEFT","GRAND THEFT OF PROPERTY","Friday","03/27/2009","22:25","CENTRAL","NONE","1000 Block of CALIFORNIA ST","-122.412075501697","37.7916201314541","POINT (-122.41207550169702 37.7916201314541)","16","6","3","21","5","1","10","28857","21","","","","","","","1","","","","","16"
"12039244062030","120392440","62030","WARRANTS","ENROUTE TO PAROLE OFFICER","Thursday","05/17/2012","16:51","BAYVIEW","ARREST, BOOKED","1000 Block of QUINT ST","-122.39390740516","37.7399234971918","POINT (-122.39390740516 37.7399234971918)","86","2","9","1","10","3","8","58","1","","","","","","","1","","","","","86"
"13004877407100","130048774","07100","OTHER OFFENSES","TAMPERING WITH A VEHICLE","Thursday","01/17/2013","23:00","MISSION","NONE","1200 Block of VERMONT ST","-122.403532224303","37.7537998587186","POINT (-122.403532224303 37.7537998587186)","54","3","9","20","10","4","8","28859","19","23","","10","","10","","1","","","","","54"
"3076676130190","030766761","30190","OTHER OFFENSES","VIOLATION OF MUNICIPAL POLICE CODE","Thursday","06/26/2003","15:40","MISSION","ARREST, BOOKED","1000 Block of POTRERO AV","-122.406539115148","37.7564864109309","POINT (-122.40653911514798 37.7564864109309)","54","3","9","20","10","4","8","28859","19","23","","10","3","10","","2","","","3","","54"
"13094910064010","130949100","64010","NON-CRIMINAL","AIDED CASE, DOG BITE","Friday","11/08/2013","17:30","RICHMOND","ARREST, CITED","800 Block of JOHNFKENNEDY DR","-122.476879731094","37.7715884019503","POINT (-122.47687973109399 37.7715884019503)","9","8","4","12","11","6","2","54","8","","","","","","","1","","","","","9"
"13043235965016","130432359","65016","OTHER OFFENSES","DRIVERS LICENSE, SUSPENDED OR REVOKED","Sunday","05/26/2013","00:27","CENTRAL","ARREST, CITED","THE EMBARCADERONORTH ST / BROADWAY ST","-122.397391852808","37.7990658806462","POINT (-122.39739185280801 37.7990658806462)","77","6","3","8","3","1","10","28860","6","","","","","","","1","","","","","77"
"11034468371000","110344683","71000","NON-CRIMINAL","LOST PROPERTY","Tuesday","04/05/2011","14:30","SOUTHERN","NONE","0 Block of MARKET ST","-122.395615939649","37.7939406487081","POINT (-122.39561593964902 37.79394064870811)","108","6","3","8","4","2","10","28855","6","","","","","","","1","","","","35","108"
"12069234716010","120692347","16010","DRUG/NARCOTIC","POSSESSION OF MARIJUANA","Thursday","08/30/2012","10:19","PARK","NONE","300 Block of LAGUNAHONDA BL","-122.458680189782","37.7481554692332","POINT (-122.458680189782 37.7481554692332)","49","7","8","38","1","5","4","63","38","","","","","","","1","","","","","49"
"3087070406111","030870704","06111","LARCENY/THEFT","GRAND THEFT PICKPOCKET","Tuesday","07/15/2003","00:30","MISSION","NONE","18TH ST / CASTRO ST","-122.435002864271","37.7608878061245","POINT (-122.435002864271 37.7608878061245)","38","3","5","5","15","4","5","28862","3","1","","1","5","1","9","1","","","5","","38"
"3116269926170","031162699","26170","OTHER OFFENSES","PROBATION VIOLATION","Thursday","10/02/2003","16:59","NORTHERN","ARREST, BOOKED","FELL ST / LAGUNA ST","-122.426071405993","37.775524118143","POINT (-122.426071405993 37.775524118143)","22","4","11","9","7","9","11","28852","10","","","","","","","1","","","","","22"
"6062464003011","060624640","03011","ROBBERY","ROBBERY ON THE STREET WITH A GUN","Tuesday","06/13/2006","05:12","SOUTHERN","NONE","4TH ST / TOWNSEND ST","-122.394985875925","37.7770909534023","POINT (-122.394985875925 37.7770909534023)","32","1","10","34","6","2","9","28856","34","","","","","","","2","","","","","32"
"13018021328100","130180213","28100","VANDALISM","MALICIOUS MISCHIEF, BREAKING WINDOWS","Sunday","03/03/2013","04:14","SOUTHERN","NONE","0 Block of 2ND ST","-122.400004792139","37.7882497881474","POINT (-122.40000479213901 37.7882497881474)","108","6","10","8","12","2","9","28855","6","","","","","","3","1","","","","","108"
"7060481462030","070604814","62030","WARRANTS","ENROUTE TO PAROLE OFFICER","Friday","06/15/2007","06:26","MISSION","ARREST, BOOKED","2000 Block of MISSION ST","-122.41965834371","37.7642205603745","POINT (-122.41965834370998 37.7642205603745)","53","3","2","20","8","4","7","28859","19","12","","14","3","14","","2","","","3","","53"
"4022590105041","040225901","05041","BURGLARY","BURGLARY OF RESIDENCE, FORCIBLE ENTRY","Wednesday","02/25/2004","10:00","TARAVAL","NONE","1700 Block of 36TH AV","-122.494685368844","37.7543545100977","POINT (-122.494685368844 37.7543545100977)","39","10","7","35","1","8","3","56","35","","","","","","","1","","","","","39"
"3022484404154","030224844","04154","ASSAULT","BATTERY OF A POLICE OFFICER","Sunday","02/23/2003","13:48","BAYVIEW","ARREST, BOOKED","800 Block of TERRY A FRANCOIS BL","-122.386775025935","37.765377517215","POINT (-122.386775025935 37.765377517215)","34","1","9","26","14","3","8","310","29","","","","","","","1","","","","","34"
"12077599305073","120775993","05073","BURGLARY","BURGLARY, UNLAWFUL ENTRY","Saturday","09/22/2012","15:30","SOUTHERN","ARREST, BOOKED","100 Block of NEWMONTGOMERY ST","-122.399289033567","37.786383021575","POINT (-122.399289033567 37.786383021575)","32","1","10","8","12","2","9","28855","6","","","","","","4","1","","","","","32"
"6064721628100","060647216","28100","VANDALISM","MALICIOUS MISCHIEF, BREAKING WINDOWS","Sunday","06/18/2006","15:50","SOUTHERN","NONE","0 Block of 6TH ST","-122.40942036456","37.7816150265786","POINT (-122.40942036456 37.7816150265786)","32","5","10","34","14","2","9","28853","34","","1","","1","","7","2","1","1","1","","32"
"6025124319090","060251243","19090","DRUNKENNESS","UNDER INFLUENCE OF ALCOHOL IN A PUBLIC PLACE","Monday","03/06/2006","22:10","NORTHERN","ARREST, BOOKED","900 Block of GEARY ST","-122.418940110957","37.7860492230028","POINT (-122.41894011095701 37.7860492230028)","50","4","10","36","13","9","9","28858","36","","","","","","10","2","","","","","50"
"4037415006302","040374150","06302","LARCENY/THEFT","PETTY THEFT FROM A BUILDING","Thursday","04/01/2004","11:05","BAYVIEW","NONE","0 Block of CONKLING ST","-122.401968361773","37.7356138034783","POINT (-122.401968361773 37.7356138034783)","87","2","9","1","10","3","8","58","1","","","","","","","2","","","","","87"
"9131890161030","091318901","61030","NON-CRIMINAL","DEATH REPORT, CAUSE UNKNOWN","Monday","12/28/2009","16:55","SOUTHERN","NONE","800 Block of HOWARD ST","-122.403793259489","37.7823235897616","POINT (-122.40379325948902 37.78232358976161)","32","1","10","34","6","2","9","28853","34","","","","","","4","2","","","","","32"
"8092786605043","080927866","05043","BURGLARY","BURGLARY OF RESIDENCE, UNLAWFUL ENTRY","Monday","09/01/2008","17:00","TARAVAL","NONE","900 Block of DARIEN WY","-122.460736168809","37.7293177326665","POINT (-122.460736168809 37.7293177326665)","68","10","8","41","9","8","4","59","40","","","","","","","1","","","","","68"
"7043117828090","070431178","28090","VANDALISM","MALICIOUS MISCHIEF","Thursday","04/26/2007","15:30","NORTHERN","NONE","1400 Block of POLK ST","-122.420660609645","37.7900998202351","POINT (-122.42066060964498 37.7900998202351)","105","4","3","21","13","9","10","28858","21","","","","","","10","1","","","","","105"
"13043854572000","130438545","72000","NON-CRIMINAL","FOUND PROPERTY","Monday","05/27/2013","09:30","RICHMOND","NONE","1100 Block of JOHNFKENNEDY DR","-122.484935109476","37.77007733438","POINT (-122.484935109476 37.77007733438)","9","8","4","12","11","6","2","55","8","","","","","","","1","","","","","9"
"12604559471000","126045594","71000","NON-CRIMINAL","LOST PROPERTY","Monday","04/02/2012","09:00","MISSION","NONE","CASTRO ST / MARKET ST","-122.435187699349","37.7626702770872","POINT (-122.43518769934902 37.7626702770872)","38","3","5","5","15","4","5","28862","3","1","","1","5","1","9","1","","","5","","38"
"4055822930150","040558229","30150","OTHER OFFENSES","PLACING TRASH ON THE STREET","Saturday","05/15/2004","13:20","TARAVAL","NONE","1700 Block of OCEAN AV","-122.46070943325","37.7249316978293","POINT (-122.46070943325002 37.7249316978293)","68","10","8","41","9","8","4","28861","40","","","19","","19","13","1","","","","","68"
"11083556306244","110835563","06244","LARCENY/THEFT","GRAND THEFT FROM LOCKED AUTO","Sunday","10/16/2011","18:00","RICHMOND","NONE","900 Block of POINTLOBOS AV","-122.513642064265","37.7784692199467","POINT (-122.513642064265 37.77846921994671)","6","8","4","29","11","6","2","55","26","","","","","","","1","","","","","6"
"13077955919057","130779559","19057","ASSAULT","THREATS AGAINST LIFE","Monday","09/16/2013","15:45","TENDERLOIN","ARREST, BOOKED","200 Block of GOLDEN GATE AV","-122.414302052544","37.781863316866","POINT (-122.41430205254399 37.781863316866)","20","5","10","36","7","10","9","28852","36","17","1","18","1","18","6","2","1","1","1","","20"
"9039780127170","090397801","27170","OTHER OFFENSES","RESISTING ARREST","Thursday","04/16/2009","14:24","PARK","ARREST, BOOKED","HAIGHT ST / STANYAN ST","-122.45353456066","37.7691662978052","POINT (-122.45353456066 37.7691662978052)","9","7","11","3","11","5","11","29492","9","22","","24","","25","","1","","","","","9"
"13008651462030","130086514","62030","WARRANTS","ENROUTE TO PAROLE OFFICER","Thursday","01/31/2013","00:07","TENDERLOIN","ARREST, BOOKED","EDDY ST / LEAVENWORTH ST","-122.414242955907","37.7837240254478","POINT (-122.414242955907 37.7837240254478)","20","5","10","36","7","10","9","28852","36","17","1","18","","18","6","2","1","1","","","20"
"9068618764020","090686187","64020","NON-CRIMINAL","AIDED CASE, MENTAL DISTURBED","Monday","07/06/2009","07:06","INGLESIDE","NONE","0 Block of EXCELSIOR AV","-122.433197393938","37.7260971758409","POINT (-122.43319739393799 37.7260971758409)","90","9","1","7","9","7","6","28861","5","","","","","4","","2","","","","","90"
"11064193406304","110641934","06304","LARCENY/THEFT","GRAND THEFT FROM A BUILDING","Wednesday","08/10/2011","14:30","CENTRAL","NONE","900 Block of KEARNY ST","-122.405147395473","37.7965689629562","POINT (-122.40514739547301 37.7965689629562)","106","6","3","6","3","1","10","308","4","","","","","","","2","","","","","106"
"11605625016652","116056250","16652","DRUG/NARCOTIC","POSSESSION OF METH-AMPHETAMINE FOR SALE","Thursday","05/05/2011","08:55","SOUTHERN","ARREST, BOOKED","100 Block of STEUART ST","-122.392349764257","37.7926450897756","POINT (-122.392349764257 37.7926450897756)","108","1","10","8","12","2","9","28855","6","","","","4","","","1","","","4","","108"
"3079421707021","030794217","07021","VEHICLE THEFT","STOLEN AUTOMOBILE","Wednesday","07/02/2003","17:30","SOUTHERN","NONE","5TH ST / HOWARD ST","-122.404934413346","37.7814987212989","POINT (-122.404934413346 37.7814987212989)","32","1","10","34","14","2","9","28853","34","","1","","","","4","2","1","1","","","32"
"13064040503473","130640405","03473","ROBBERY","ATTEMPTED ROBBERY WITH A DEADLY WEAPON","Saturday","08/03/2013","13:55","PARK","ARREST, BOOKED","600 Block of COLE ST","-122.450545856412","37.7690591231714","POINT (-122.45054585641202 37.7690591231714)","25","7","11","3","15","5","11","29492","9","22","","24","","25","","1","","","","","25"
"5010038716710","050100387","16710","DRUG/NARCOTIC","POSSESSION OF NARCOTICS PARAPHERNALIA","Wednesday","01/26/2005","14:30","PARK","NONE","300 Block of LAGUNAHONDA BL","-122.458680189782","37.7481554692332","POINT (-122.458680189782 37.7481554692332)","49","7","8","38","1","5","4","63","38","","","","","","","1","","","","","49"
"3023271206304","030232712","06304","LARCENY/THEFT","GRAND THEFT FROM A BUILDING","Monday","02/24/2003","21:00","NORTHERN","NONE","UNION ST / BUCHANAN ST","-122.432208098412","37.7975061678578","POINT (-122.432208098412 37.7975061678578)","15","4","6","13","13","9","1","57","17","","","","","","","1","","","","","15"
"4113126464070","041131264","64070","SUSPICIOUS OCC","SUSPICIOUS OCCURRENCE","Sunday","10/03/2004","12:55","BAYVIEW","NONE","100 Block of TOPEKA AV","-122.398951090192","37.7338473162583","POINT (-122.398951090192 37.7338473162583)","87","2","9","1","10","3","8","58","1","","","","","","","2","","","","","87"
"6004400428165","060044004","28165","VANDALISM","MALICIOUS MISCHIEF, GRAFFITI","Tuesday","01/10/2006","08:00","CENTRAL","NONE","1100 Block of GRANT AV","-122.406954465276","37.7971765677058","POINT (-122.406954465276 37.7971765677058)","104","6","3","6","3","1","10","308","4","","","","","","","2","","","","","104"
"9121006212026","091210062","12026","WEAPON LAWS","DISCHARGE FIREARM AT AN INHABITED DWELLING","Tuesday","11/24/2009","18:24","BAYVIEW","UNFOUNDED","0 Block of ARDATH CT","-122.382247020863","37.7345025151708","POINT (-122.38224702086302 37.7345025151708)","86","2","9","1","10","3","8","58","1","","","","","","","2","","","","","86"
"13036057812100","130360578","12100","WEAPON LAWS","POSS OF LOADED FIREARM","Thursday","05/02/2013","21:52","BAYVIEW","ARREST, BOOKED","SAN BRUNO AV / DWIGHT ST","-122.402109488937","37.7240376461441","POINT (-122.40210948893701 37.724037646144104)","91","2","2","25","10","3","7","309","28","","","","","","","2","","","","","91"
"10096334019057","100963340","19057","ASSAULT","THREATS AGAINST LIFE","Monday","09/06/2010","12:00","TARAVAL","NONE","2300 Block of 33RD AV","-122.490824919062","37.743302733585","POINT (-122.490824919062 37.743302733585)","40","10","7","35","1","8","3","29491","35","","","","","","","1","","","","","40"
"11094125105053","110941251","05053","BURGLARY","BURGLARY OF STORE, UNLAWFUL ENTRY","Tuesday","11/22/2011","10:42","SOUTHERN","EXCEPTIONAL CLEARANCE","800 Block of HOWARD ST","-122.403793259489","37.7823235897616","POINT (-122.40379325948902 37.78232358976161)","32","1","10","34","6","2","9","28853","34","","","","","","4","2","","","","","32"
"11022933630200","110229336","30200","OTHER OFFENSES","VIOLATION OF MUNICIPAL CODE","Sunday","03/20/2011","00:05","CENTRAL","ARREST, BOOKED","500 Block of BROADWAY ST","-122.405862214655","37.7979117105028","POINT (-122.40586221465499 37.7979117105028)","106","6","3","23","3","1","10","308","23","21","","23","","23","1","2","","","","","106"
"12056278464070","120562784","64070","SUSPICIOUS OCC","SUSPICIOUS OCCURRENCE","Tuesday","07/17/2012","04:42","SOUTHERN","ARREST, BOOKED","0 Block of 6TH ST","-122.409011206639","37.7811340568243","POINT (-122.40901120663898 37.7811340568243)","32","5","10","34","14","2","9","28853","34","24","1","6","1","6","7","2","1","1","1","","32"
"3100941115150","031009411","15150","OTHER OFFENSES","VIOLATION OF RESTRAINING ORDER","Tuesday","08/26/2003","14:00","BAYVIEW","NONE","200 Block of WESTPOINT RD","-122.378928955993","37.7352990706774","POINT (-122.37892895599302 37.7352990706774)","76","2","9","1","10","3","8","58","1","","","","","","","2","","","","","76"
"8056557903072","080565579","03072","ROBBERY","ROBBERY, ARMED WITH A KNIFE","Friday","05/30/2008","02:15","PARK","NONE","MARKET ST / CASTRO ST","-122.435187699349","37.7626702770872","POINT (-122.43518769934902 37.7626702770872)","38","3","5","5","15","4","5","28862","3","1","","1","5","1","9","1","","","5","","38"
"9003047165016","090030471","65016","OTHER OFFENSES","DRIVERS LICENSE, SUSPENDED OR REVOKED","Friday","01/09/2009","17:15","SOUTHERN","ARREST, CITED","200 Block of INTERSTATE80 HY","-122.365565425353","37.8096707013239","POINT (-122.365565425353 37.8096707013239)","35","1","10","37","","2","9","62","37","","","","","","","2","","","","","35"
"7128133404134","071281334","04134","ASSAULT","BATTERY","Saturday","12/15/2007","03:30","CENTRAL","NONE","800 Block of CALIFORNIA ST","-122.408264228212","37.7922104706222","POINT (-122.408264228212 37.7922104706222)","16","6","3","6","3","1","10","28857","4","","","","","","","2","","","","","16"
"7054998106243","070549981","06243","LARCENY/THEFT","PETTY THEFT FROM LOCKED AUTO","Wednesday","05/30/2007","17:00","TENDERLOIN","NONE","GOLDEN GATE AV / LARKIN ST","-122.417146843836","37.781446350134","POINT (-122.417146843836 37.781446350134)","21","5","10","36","7","9","9","28852","36","17","1","18","1","18","6","2","1","1","1","","21"
"5118749506242","051187495","06242","LARCENY/THEFT","PETTY THEFT FROM LOCKED AUTO","Thursday","10/20/2005","13:00","BAYVIEW","NONE","1800 Block of OAKDALE AV","-122.394565756376","37.7370657700508","POINT (-122.39456575637601 37.7370657700508)","86","2","9","1","10","3","8","58","1","","","","","","","1","","","","","86"
"12103056206303","121030562","06303","LARCENY/THEFT","PETTY THEFT FROM A BUILDING","Saturday","12/22/2012","00:30","PARK","NONE","800 Block of PIERCE ST","-122.43502821575","37.7777469477364","POINT (-122.43502821575001 37.7777469477364)","23","4","11","39","15","5","11","29492","41","","","","","","","1","","","","","23"
"12013385207021","120133852","07021","VEHICLE THEFT","STOLEN AUTOMOBILE","Friday","02/17/2012","00:30","INGLESIDE","NONE","1000 Block of MADRID ST","-122.438104615426","37.7146320951675","POINT (-122.43810461542601 37.7146320951675)","58","9","1","7","9","7","6","28861","5","","","","","4","","2","","","","","58"
"11020788709320","110207887","09320","FRAUD","CREDIT CARD, THEFT BY USE OF","Friday","03/11/2011","18:30","RICHMOND","NONE","7TH AV / GEARY BL","-122.465352649881","37.7809630027431","POINT (-122.46535264988098 37.7809630027431)","5","8","4","11","11","6","2","54","11","","","","","","","1","","","","","5"
"11068932665016","110689326","65016","OTHER OFFENSES","DRIVERS LICENSE, SUSPENDED OR REVOKED","Saturday","08/27/2011","22:20","TENDERLOIN","ARREST, CITED","TURK ST / TAYLOR ST","-122.410768766343","37.7832145190013","POINT (-122.410768766343 37.7832145190013)","20","5","10","36","14","10","9","28852","36","17","1","18","1","18","6","2","1","1","1","","20"
"4123619304022","041236193","04022","ASSAULT","ATTEMPTED HOMICIDE WITH A KNIFE","Friday","10/29/2004","02:19","MISSION","ARREST, BOOKED","SOUTH VAN NESS AV / 19TH ST","-122.417028392114","37.7603656931618","POINT (-122.41702839211402 37.7603656931618)","53","3","2","20","2","4","7","28859","19","13","","15","3","15","","2","","","3","","53"
"7027372663010","070273726","63010","WARRANTS","WARRANT ARREST","Friday","03/16/2007","10:44","RICHMOND","ARREST, BOOKED","500 Block of JOHNFKENNEDY DR","-122.466204667893","37.7725405391593","POINT (-122.466204667893 37.7725405391593)","9","8","4","12","11","6","2","54","8","","","","","","","1","","","","","9"
"7063563703014","070635637","03014","ROBBERY","ROBBERY ON THE STREET, STRONGARM","Sunday","06/24/2007","00:15","SOUTHERN","ARREST, BOOKED","400 Block of MISSION ST","-122.397091759801","37.7900661929348","POINT (-122.397091759801 37.7900661929348)","32","1","10","8","12","2","9","28855","6","","","","","","3","1","","","","","32"
"3077810862050","030778108","62050","WARRANTS","ENROUTE TO OUTSIDE JURISDICTION","Sunday","06/29/2003","17:55","MISSION","ARREST, BOOKED","BARTLETT ST / CESAR CHAVEZ ST","-122.419169076641","37.748137252742","POINT (-122.419169076641 37.748137252742)","83","3","2","2","2","4","7","28859","2","","","","3","","","1","","","3","","83"
"11085757304138","110857573","04138","ASSAULT","BATTERY, FORMER SPOUSE OR DATING RELATIONSHIP","Monday","10/24/2011","00:15","INGLESIDE","NONE","600 Block of EDINBURGH ST","-122.433840410588","37.718916167028","POINT (-122.43384041058802 37.718916167028)","90","9","1","7","9","7","6","28861","5","","","","","","","2","","","","","90"
"4021194427065","040211944","27065","FRAUD","FALSE ID TO PEACE OFFICER","Sunday","02/22/2004","12:14","BAYVIEW","ARREST, BOOKED","KEITH ST / THOMAS AV","-122.389421299082","37.7293538492759","POINT (-122.389421299082 37.7293538492759)","86","2","9","1","10","3","8","58","1","","","","","","","2","","","","","86"
"12024059804134","120240598","04134","ASSAULT","BATTERY","Saturday","03/24/2012","18:45","NORTHERN","NONE","800 Block of TURK ST","-122.423105855786","37.7815834072995","POINT (-122.423105855786 37.7815834072995)","100","4","11","39","7","9","11","28852","41","","1","","1","","","2","","","1","","100"
"5085665971000","050856659","71000","NON-CRIMINAL","LOST PROPERTY","Tuesday","05/17/2005","12:00","NORTHERN","NONE","100 Block of GGBRIDGE HY","-122.474647580062","37.8066469081657","POINT (-122.474647580062 37.8066469081657)","3","","6","27","11","","1","61","30","","","","","","","1","","","","","3"
"13004070864085","130040708","64085","SUSPICIOUS OCC","INVESTIGATIVE DETENTION","Sunday","01/15/2012","12:20","TARAVAL","NONE","43RD AV / TARAVAL ST","-122.501402195496","37.741909893718","POINT (-122.50140219549601 37.741909893718)","39","10","7","35","1","8","3","29491","35","","","","","","","1","","","","","39"
"4064480619022","040644806","19022","DISORDERLY CONDUCT","DISTURBING THE PEACE","Saturday","06/05/2004","15:45","CENTRAL","NONE","0 Block of CLAY ST","-122.39617056066","37.7954869937274","POINT (-122.39617056066 37.7954869937274)","108","6","3","8","4","1","10","28860","6","","","","4","","","1","","","4","","108"
"6025007965016","060250079","65016","OTHER OFFENSES","DRIVERS LICENSE, SUSPENDED OR REVOKED","Monday","03/06/2006","15:30","INGLESIDE","ARREST, CITED","MISSION ST / CORTLAND AV","-122.422842376051","37.7410287442117","POINT (-122.42284237605098 37.7410287442117)","83","9","2","2","2","7","7","28859","2","","","","","","","1","","","","","83"
