"PdId","IncidntNum","Incident Code","Category","Descript","DayOfWeek","Date","Time","PdDistrict","Resolution","Address","X","Y","location","SF Find Neighborhoods 2 2","Current Police Districts 2 2","Current Supervisor Districts 2 2","Analysis Neighborhoods 2 2","DELETE - Fire Prevention Districts 2 2","DELETE - Police Districts 2 2","DELETE - Supervisor Districts 2 2","DELETE - Zip Codes 2 2","DELETE - Neighborhoods 2 2","DELETE - 2017 Fix It Zones 2 2","Civic Center Harm Reduction Project Boundary 2 2","Fix It Zones as of 2017-11-06  2 2","DELETE - HSOC Zones 2 2","Fix It Zones as of 2018-02-07 2 2","CBD, BID and GBD Boundaries as of 2017 2 2","Areas of Vulnerability, 2016 2 2","Central Market/Tenderloin Boundary 2 2","Central Market/Tenderloin Boundary Polygon - Updated 2 2","HSOC Zones as of 2018-06-05 2 2","OWED Public Spaces 2 2","Neighborhoods 2"
"15621872706244","156218727","06244","LARCENY/THEFT","GRAND THEFT FROM LOCKED AUTO","Friday","09/04/2015","12:00","CENTRAL","NONE","100 Block of BAY ST","-122.408337388509","37.8062216124785","POINT (-122.40833738850898 37.8062216124785)","99","6","3","23","3","1","10","308","23","","","","","","","2","","","","","99"
"15104372304134","151043723","04134","ASSAULT","BATTERY","Tuesday","12/01/2015","23:00","PARK","NONE","0 Block of ORD CT","-122.440906613041","37.7639200417485","POINT (-122.44090661304098 37.7639200417485)","113","7","5","5","15","5","5","28862","3","","","","","","","1","","","","","113"
"15602122928150","156021229","28150","VANDALISM","MALICIOUS MISCHIEF, VANDALISM","Saturday","01/24/2015","16:00","INGLESIDE","NONE","200 Block of DESMOND ST","-122.406478914823","37.7087762178548","POINT (-122.40647891482301 37.7087762178548)","75","9","9","40","9","7","8","309","39","","","","","","","2","","","","","75"
"15112716728100","151127167","28100","VANDALISM","MALICIOUS MISCHIEF, BREAKING WINDOWS","Thursday","12/31/2015","22:35","INGLESIDE","ARREST, BOOKED","3100 Block of MISSION ST","-122.419650193312","37.7458386584841","POINT (-122.41965019331198 37.7458386584841)","83","9","2","2","2","7","7","28859","2","","","","","","","1","","","","","83"
"15620975428160","156209754","28160","VANDALISM","MALICIOUS MISCHIEF, VANDALISM OF VEHICLES","Sunday","08/23/2015","14:30","CENTRAL","NONE","UNION ST / TAYLOR ST","-122.414121429077","37.7998228579519","POINT (-122.41412142907701 37.7998228579519)","107","6","3","32","5","1","10","308","32","","","","","","","1","","","","","107"
"15601425206244","156014252","06244","LARCENY/THEFT","GRAND THEFT FROM LOCKED AUTO","Sunday","01/18/2015","18:00","NORTHERN","NONE","800 Block of GOLDEN GATE AV","-122.425378507859","37.7803461169179","POINT (-122.425378507859 37.7803461169179)","97","4","11","39","7","9","11","28852","41","","","","","","","2","","","","","97"
"15111678406243","151116784","06243","LARCENY/THEFT","PETTY THEFT FROM LOCKED AUTO","Monday","12/28/2015","12:15","MISSION","NONE","BRYANT ST / 16TH ST","-122.410488829308","37.7656058638705","POINT (-122.410488829308 37.7656058638705)","53","3","2","20","8","4","7","28853","19","","","","3","","","2","","","3","","53"
"15605842628150","156058426","28150","VANDALISM","MALICIOUS MISCHIEF, VANDALISM","Thursday","03/05/2015","22:30","TARAVAL","NONE","200 Block of BRIGHTON AV","-122.455200576563","37.7227777754063","POINT (-122.455200576563 37.7227777754063)","64","10","8","24","9","8","4","28861","24","","","19","","19","","2","","","","","64"
"15000179606362","150001796","06362","LARCENY/THEFT","PETTY THEFT SHOPLIFTING","Thursday","01/01/2015","13:42","TARAVAL","NONE","3000 Block of TARAVAL ST","-122.498732152894","37.741976120786","POINT (-122.49873215289398 37.741976120786)","39","10","7","35","1","8","3","29491","35","","","","","","","1","","","","","39"
"15629751171000","156297511","71000","NON-CRIMINAL","LOST PROPERTY","Saturday","12/05/2015","03:35","TENDERLOIN","NONE","500 Block of JONES ST","-122.412999075009","37.786277459166","POINT (-122.412999075009 37.786277459166)","20","5","10","36","5","10","9","28852","36","","","","","","","2","1","1","","","20"
"16008231663010","160082316","63010","WARRANTS","WARRANT ARREST","Thursday","01/28/2016","19:07","SOUTHERN","ARREST, BOOKED","400 Block of NATOMA ST","-122.40703905508214","37.7807565183591","POINT (-122.40703905508214 37.780756518359105)","32","1","10","34","14","2","9","28853","34","","1","","","","7","2","1","1","","","32"
"15616026906244","156160269","06244","LARCENY/THEFT","GRAND THEFT FROM LOCKED AUTO","Wednesday","06/24/2015","18:03","SOUTHERN","NONE","2ND ST / DOW PL","-122.395898048328","37.7848967084114","POINT (-122.39589804832801 37.7848967084114)","32","1","10","8","6","2","9","28856","6","","","","","","3","1","","","","","32"
"15617710106244","156177101","06244","LARCENY/THEFT","GRAND THEFT FROM LOCKED AUTO","Saturday","07/18/2015","22:59","PARK","NONE","LYON ST / TURK ST","-122.443702229626","37.7790364907575","POINT (-122.443702229626 37.7790364907575)","97","7","11","18","15","5","11","29490","16","","","","","","","1","","","","","97"
"15608780106244","156087801","06244","LARCENY/THEFT","GRAND THEFT FROM LOCKED AUTO","Saturday","04/11/2015","11:35","SOUTHERN","NONE","MISSION ST / 10TH ST","-122.41591119887","37.7752721501379","POINT (-122.41591119887002 37.7752721501379)","32","1","10","34","8","2","9","28853","34","","1","","1","","7","2","1","1","1","","32"
"15620289971000","156202899","71000","NON-CRIMINAL","LOST PROPERTY","Friday","08/14/2015","23:44","CENTRAL","NONE","PINE ST / LARKIN ST","-122.418844748098","37.7898297669592","POINT (-122.418844748098 37.7898297669592)","105","6","3","21","13","9","10","28858","21","","","","","","","1","","","","","105"
"15622138871000","156221388","71000","NON-CRIMINAL","LOST PROPERTY","Tuesday","09/01/2015","17:00","TENDERLOIN","NONE","MARKET ST / 8TH ST","-122.414743835382","37.778719262789","POINT (-122.414743835382 37.778719262789)","21","5","10","36","8","2","9","28853","36","3","1","3","1","3","7","2","1","1","1","35","21"
"15618906571000","156189065","71000","NON-CRIMINAL","LOST PROPERTY","Tuesday","07/28/2015","14:00","TENDERLOIN","NONE","GOLDEN GATE AV / LEAVENWORTH ST","-122.413869632554","37.7818621883021","POINT (-122.41386963255401 37.7818621883021)","21","5","10","36","7","10","9","28852","36","17","1","18","1","18","6","2","1","1","1","","21"
"15617421006244","156174210","06244","LARCENY/THEFT","GRAND THEFT FROM LOCKED AUTO","Thursday","07/16/2015","18:40","NORTHERN","NONE","FRANKLIN ST / GOLDEN GATE AV","-122.422090267887","37.7808219708329","POINT (-122.42209026788701 37.7808219708329)","100","4","11","39","7","9","11","28852","41","","1","","1","","8","2","","","1","","100"
"16001794315200","160017943","15200","SECONDARY CODES","DOMESTIC VIOLENCE","Monday","12/28/2015","01:30","NORTHERN","ARREST, BOOKED","100 Block of OAK ST","-122.421783738657","37.775072361347","POINT (-122.421783738657 37.775072361347)","21","4","11","9","7","9","11","28852","10","","1","","1","","","1","","","1","","21"
"18000050804011","180000508","04011","ASSAULT","AGGRAVATED ASSAULT WITH A GUN","Monday","01/01/2018","04:31","SOUTHERN","NONE","500 Block of HOWARD ST","-122.39693474062369","37.787746846379655","POINT (-122.39693474062369 37.787746846379655)","32","1","10","8","6","2","9","28855","6","","","","","","3","1","","","","","32"
"15618730406244","156187304","06244","LARCENY/THEFT","GRAND THEFT FROM LOCKED AUTO","Wednesday","07/29/2015","20:30","CENTRAL","NONE","TAYLOR ST / BEACH ST","-122.415618823722","37.8072756032801","POINT (-122.415618823722 37.8072756032801)","99","6","3","23","5","1","10","308","23","","","","","","2","2","","","","","99"
"15611611506244","156116115","06244","LARCENY/THEFT","GRAND THEFT FROM LOCKED AUTO","Wednesday","05/13/2015","23:30","PARK","NONE","100 Block of BRODERICK ST","-122.438737622757","37.7715411720578","POINT (-122.43873762275699 37.7715411720578)","112","7","11","3","15","5","11","29492","9","","","","","","","1","","","","","112"
"15107848575000","151078485","75000","MISSING PERSON","FOUND PERSON","Saturday","12/12/2015","11:00","INGLESIDE","NONE","200 Block of ROLPH ST","-122.437536072554","37.714014174484","POINT (-122.437536072554 37.714014174484)","58","9","1","7","9","7","6","28861","5","","","","","4","","2","","","","","58"
"15618723506244","156187235","06244","LARCENY/THEFT","GRAND THEFT FROM LOCKED AUTO","Monday","07/27/2015","18:00","SOUTHERN","NONE","800 Block of BRYANT ST","-122.403404791479","37.775420706711","POINT (-122.40340479147902 37.775420706711)","32","1","10","34","14","2","9","28853","34","","","","","","","2","","","","","32"
"15604037606244","156040376","06244","LARCENY/THEFT","GRAND THEFT FROM LOCKED AUTO","Thursday","02/19/2015","16:35","SOUTHERN","NONE","800 Block of BRYANT ST","-122.403404791479","37.775420706711","POINT (-122.40340479147902 37.775420706711)","32","1","10","34","14","2","9","28853","34","","","","","","","2","","","","","32"
"15604924306244","156049243","06244","LARCENY/THEFT","GRAND THEFT FROM LOCKED AUTO","Friday","02/27/2015","20:10","NORTHERN","NONE","1100 Block of FILLMORE ST","-122.432116233695","37.7800304351156","POINT (-122.43211623369501 37.7800304351156)","97","4","11","39","15","9","11","29490","41","","","","","","","2","","","","","97"
"15111460362050","151114603","62050","WARRANTS","ENROUTE TO OUTSIDE JURISDICTION","Sunday","12/27/2015","13:40","SOUTHERN","ARREST, BOOKED","1100 Block of MARKET ST","-122.412320907436","37.7807642254398","POINT (-122.412320907436 37.7807642254398)","20","5","10","36","7","2","9","28852","36","","1","","1","","6","2","1","1","1","35","20"
"15103661526170","151036615","26170","OTHER OFFENSES","PROBATION VIOLATION","Sunday","11/29/2015","16:38","SOUTHERN","ARREST, BOOKED","5TH ST / MISSION ST","-122.406481972743","37.7827317884887","POINT (-122.40648197274301 37.7827317884887)","32","1","10","34","14","2","9","28853","34","","1","","","","","2","1","1","","","32"
"15111393406242","151113934","06242","LARCENY/THEFT","PETTY THEFT FROM LOCKED AUTO","Friday","12/25/2015","16:00","RICHMOND","NONE","100 Block of AVENUE OF THE PALMS","-122.374397142153","37.819923463743","POINT (-122.37439714215301 37.819923463743)","36","1","10","37","","2","9","62","37","","","","","","","2","","","","","36"
"15111560107021","151115601","07021","VEHICLE THEFT","STOLEN AUTOMOBILE","Thursday","12/24/2015","08:00","BAYVIEW","NONE","0 Block of TOPEKA AV","-122.40017736431","37.7345854632984","POINT (-122.40017736431 37.73458546329841)","87","2","9","1","10","3","8","58","1","","","","","","","2","","","","","87"
"15110790930130","151107909","30130","OTHER OFFENSES","PEDDLING WITHOUT A LICENSE","Thursday","12/24/2015","12:20","SOUTHERN","ARREST, BOOKED","0 Block of UNITEDNATIONS PZ","-122.414317857881","37.7799444052046","POINT (-122.414317857881 37.7799444052046)","21","5","10","36","7","10","9","28852","36","3","1","3","1","3","6","2","1","1","1","39","21"
"15105992406313","151059924","06313","LARCENY/THEFT","PETTY THEFT BICYCLE","Monday","12/07/2015","15:20","SOUTHERN","NONE","800 Block of MARKET ST","-122.407633520742","37.7841893501425","POINT (-122.40763352074198 37.7841893501425)","32","5","10","34","12","2","9","28853","34","17","1","18","","18","5","2","","","","35","32"
"15605036906244","156050369","06244","LARCENY/THEFT","GRAND THEFT FROM LOCKED AUTO","Thursday","02/19/2015","07:15","SOUTHERN","NONE","2ND ST / BRANNAN ST","-122.392082305321","37.7818457722573","POINT (-122.392082305321 37.7818457722573)","31","1","10","8","6","2","9","28856","6","","","","","","","1","","","","","31"
"18001382465010","180013824","65010","OTHER OFFENSES","TRAFFIC VIOLATION ARREST","Friday","01/05/2018","22:57","PARK","ARREST, BOOKED","DIVISADERO ST / OAK ST","-122.43742244609821","37.77313233160385","POINT (-122.43742244609821 37.77313233160385)","","4","11","3","15","5","11","29492","9","","","","","","","1","","","","",""
"15608151806244","156081518","06244","LARCENY/THEFT","GRAND THEFT FROM LOCKED AUTO","Saturday","04/04/2015","15:00","NORTHERN","NONE","500 Block of OAK ST","-122.428388956563","37.7743371994009","POINT (-122.428388956563 37.7743371994009)","22","4","11","9","7","9","11","28852","10","","","","","","","1","","","","","22"
"16094309706363","160943097","06363","LARCENY/THEFT","PETTY THEFT SHOPLIFTING","Friday","11/18/2016","15:55","SOUTHERN","NONE","900 Block of MARKET ST","-122.40842111692214","37.7835699386918","POINT (-122.40842111692214 37.7835699386918)","32","5","10","34","14","2","9","28853","34","17","1","18","","18","7","2","1","1","","35","32"
"15103351409027","151033514","09027","OTHER OFFENSES","FALSE PERSONATION","Wednesday","11/25/2015","12:00","TARAVAL","NONE","100 Block of FLOURNOY ST","-122.460831639621","37.7080034569459","POINT (-122.46083163962102 37.7080034569459)","","","","","","","","28588","","","","","","","","","","","","",""
"15620742906224","156207429","06224","LARCENY/THEFT","GRAND THEFT FROM UNLOCKED AUTO","Saturday","08/22/2015","20:15","SOUTHERN","NONE","FOLSOM ST / HARRIET ST","-122.406151482163","37.7780811278912","POINT (-122.406151482163 37.7780811278912)","32","1","10","34","14","2","9","28853","34","24","1","6","1","6","","2","","","1","","32"
"15603510106224","156035101","06224","LARCENY/THEFT","GRAND THEFT FROM UNLOCKED AUTO","Saturday","02/14/2015","20:00","PARK","NONE","100 Block of BEAVER ST","-122.435958410267","37.7649195941627","POINT (-122.43595841026702 37.7649195941627)","113","7","5","5","15","5","5","28862","3","","","","","","","1","","","","","113"
"16001777762050","160017777","62050","WARRANTS","ENROUTE TO OUTSIDE JURISDICTION","Thursday","01/07/2016","14:44","PARK","ARREST, BOOKED","1800 Block of ELLIS ST","-122.43665698387711","37.781885857028506","POINT (-122.43665698387711 37.781885857028506)","97","4","11","39","15","5","11","29490","41","","","","","","","2","","","","","97"
"17023959165010","170239591","65010","OTHER OFFENSES","TRAFFIC VIOLATION ARREST","Thursday","03/23/2017","18:21","SOUTHERN","ARREST, BOOKED","8TH ST / HARRISON ST","-122.40851839453474","37.77376040316702","POINT (-122.40851839453474 37.77376040316702)","32","1","10","34","8","2","9","28853","34","24","","6","","6","","2","","","","","32"
"15606852206224","156068522","06224","LARCENY/THEFT","GRAND THEFT FROM UNLOCKED AUTO","Thursday","03/19/2015","18:30","NORTHERN","NONE","POST ST / STEINER ST","-122.434733246333","37.7849443169969","POINT (-122.434733246333 37.7849443169969)","103","4","11","15","13","9","11","29490","13","","","","","","","2","","","","","103"
"3009589963010","030095899","63010","WARRANTS","WARRANT ARREST","Friday","01/24/2003","10:58","TARAVAL","ARREST, BOOKED","2500 Block of 25TH AV","-122.481853774286","37.7399560599886","POINT (-122.481853774286 37.7399560599886)","40","10","7","35","1","8","3","29491","35","","","","","","","1","","","","","40"
"12603949006244","126039490","06244","LARCENY/THEFT","GRAND THEFT FROM LOCKED AUTO","Tuesday","03/20/2012","21:30","NORTHERN","NONE","BRODERICK ST / UNION ST","-122.443762990703","37.7960362040319","POINT (-122.443762990703 37.7960362040319)","14","4","6","13","13","9","1","57","17","","","","","","","1","","","","","14"
"15107653606363","151076536","06363","LARCENY/THEFT","PETTY THEFT SHOPLIFTING","Sunday","12/13/2015","12:49","TENDERLOIN","ARREST, BOOKED","0 Block of OFARRELL ST","-122.405895369887","37.7867342184983","POINT (-122.405895369887 37.7867342184983)","19","6","3","8","5","10","10","28857","6","10","","12","","12","5","2","","","","","19"
"6052469263010","060524692","63010","WARRANTS","WARRANT ARREST","Wednesday","05/17/2006","13:15","TENDERLOIN","ARREST, BOOKED","100 Block of OFARRELL ST","-122.407244087032","37.7865647607685","POINT (-122.407244087032 37.7865647607685)","19","6","3","8","5","10","10","28852","6","10","","12","","12","5","2","","","","","19"
"15600818671000","156008186","71000","NON-CRIMINAL","LOST PROPERTY","Saturday","01/10/2015","12:00","CENTRAL","NONE","SUTTER ST / POWELL ST","-122.408597386677","37.789224205873","POINT (-122.408597386677 37.789224205873)","19","6","3","21","5","1","10","28852","21","10","","12","","12","5","2","","","","","19"
"15111517828150","151115178","28150","VANDALISM","MALICIOUS MISCHIEF, VANDALISM","Wednesday","12/23/2015","17:30","SOUTHERN","NONE","100 Block of NEWMONTGOMERY ST","-122.400188931682","37.7872685412524","POINT (-122.400188931682 37.7872685412524)","32","1","10","8","12","2","9","28855","6","","","","","","4","1","","","","","32"
"15614398606244","156143986","06244","LARCENY/THEFT","GRAND THEFT FROM LOCKED AUTO","Sunday","05/31/2015","17:00","SOUTHERN","NONE","800 Block of BRYANT ST","-122.403404791479","37.775420706711","POINT (-122.40340479147902 37.775420706711)","32","1","10","34","14","2","9","28853","34","","","","","","","2","","","","","32"
"15631366228150","156313662","28150","VANDALISM","MALICIOUS MISCHIEF, VANDALISM","Wednesday","12/30/2015","19:00","TARAVAL","NONE","1800 Block of 39TH AV","-122.497904271515","37.7523399972107","POINT (-122.497904271515 37.7523399972107)","39","10","7","35","1","8","3","56","35","","","","","","","1","","","","","39"
"15625104006244","156251040","06244","LARCENY/THEFT","GRAND THEFT FROM LOCKED AUTO","Friday","10/09/2015","18:10","NORTHERN","NONE","SCOTT ST / FILBERT ST","-122.440613705411","37.7973928602692","POINT (-122.440613705411 37.7973928602692)","14","4","6","13","13","9","1","57","17","","","","","","","1","","","","","14"
"15600959806244","156009598","06244","LARCENY/THEFT","GRAND THEFT FROM LOCKED AUTO","Tuesday","01/13/2015","13:00","NORTHERN","NONE","MCALLISTER ST / LARKIN ST","-122.416948565876","37.7804689268479","POINT (-122.41694856587601 37.7804689268479)","21","5","10","36","7","9","9","28852","36","","1","","1","","8","2","1","1","1","","21"
"15601750706372","156017507","06372","LARCENY/THEFT","PETTY THEFT OF PROPERTY","Tuesday","01/20/2015","11:24","SOUTHERN","NONE","7TH ST / FOLSOM ST","-122.407844136792","37.7767462195389","POINT (-122.40784413679198 37.7767462195389)","32","1","10","34","8","2","9","28853","34","24","1","6","1","6","","2","","","1","","32"
"14035520209029","140355202","09029","OTHER OFFENSES","FALSE PERSONATION TO RECEIVE MONEY OR PROPERTY","Saturday","01/01/2011","00:01","TARAVAL","NONE","1300 Block of 24TH AV","-122.482346982716","37.7623803108896","POINT (-122.48234698271601 37.7623803108896)","39","10","7","35","1","8","3","56","35","","","","","","","1","","","","","39"
"15624649928150","156246499","28150","VANDALISM","MALICIOUS MISCHIEF, VANDALISM","Wednesday","10/07/2015","20:45","NORTHERN","NONE","FILBERT ST / BUCHANAN ST","-122.432395026987","37.7984370549799","POINT (-122.43239502698701 37.7984370549799)","15","4","6","13","13","9","1","57","17","","","","","","","1","","","","","15"
"6026282005083","060262820","05083","BURGLARY","BURGLARY, HOT PROWL, UNLAWFUL ENTRY","Sunday","03/05/2006","02:15","TARAVAL","NONE","2200 Block of 40TH AV","-122.498454436298","37.7448354454237","POINT (-122.49845443629802 37.7448354454237)","39","10","7","35","1","8","3","29491","35","","","","","","","1","","","","","39"
"17071993506243","170719935","06243","LARCENY/THEFT","PETTY THEFT FROM LOCKED AUTO","Sunday","09/03/2017","16:20","TARAVAL","NONE","2300 Block of 24TH AV","-122.48118317162974","37.74372681703374","POINT (-122.48118317162974 37.74372681703374)","40","10","7","35","1","8","3","29491","35","","","25","","24","","1","","","","","40"
"15613316906244","156133169","06244","LARCENY/THEFT","GRAND THEFT FROM LOCKED AUTO","Saturday","05/30/2015","17:30","SOUTHERN","NONE","800 Block of BRYANT ST","-122.403404791479","37.775420706711","POINT (-122.40340479147902 37.775420706711)","32","1","10","34","14","2","9","28853","34","","","","","","","2","","","","","32"
"15105601126080","151056011","26080","OTHER OFFENSES","CONSPIRACY","Sunday","12/06/2015","10:04","PARK","ARREST, BOOKED","BELVEDERE ST / HAIGHT ST","-122.449647662955","37.7696619195846","POINT (-122.44964766295502 37.7696619195846)","25","7","11","3","15","5","11","29492","9","22","","24","","25","","1","","","","","25"
"15619769806244","156197698","06244","LARCENY/THEFT","GRAND THEFT FROM LOCKED AUTO","Saturday","08/08/2015","22:45","SOUTHERN","NONE","300 Block of 2ND ST","-122.395564408516","37.7845550166368","POINT (-122.395564408516 37.7845550166368)","32","1","10","8","6","2","9","28856","6","","","","","","4","1","","","","","32"
"16003427606302","160034276","06302","LARCENY/THEFT","PETTY THEFT FROM A BUILDING","Wednesday","01/13/2016","10:09","INGLESIDE","NONE","3300 Block of MISSION ST","-122.42112802950496","37.74355505422647","POINT (-122.42112802950496 37.74355505422647)","83","9","2","2","2","7","7","28859","2","","","","","","","1","","","","","83"
"15611166006244","156111660","06244","LARCENY/THEFT","GRAND THEFT FROM LOCKED AUTO","Friday","05/01/2015","13:00","SOUTHERN","NONE","0 Block of PEARL ST","-122.423869033914","37.7710034209313","POINT (-122.423869033914 37.7710034209313)","27","1","5","20","8","2","5","28853","19","","","","","","","2","","","","","27"
"15613648606372","156136486","06372","LARCENY/THEFT","PETTY THEFT OF PROPERTY","Saturday","06/06/2015","20:00","PARK","NONE","800 Block of OAK ST","-122.433292905633","37.7735969514648","POINT (-122.43329290563301 37.7735969514648)","26","4","11","3","15","5","11","29492","9","","","","","","","1","","","","","26"
"15900461875000","159004618","75000","MISSING PERSON","FOUND PERSON","Tuesday","06/30/2015","15:14","SOUTHERN","NONE","800 Block of BRYANT ST","-122.403404791479","37.775420706711","POINT (-122.40340479147902 37.775420706711)","32","1","10","34","14","2","9","28853","34","","","","","","","2","","","","","32"
"16007278728160","160072787","28160","VANDALISM","MALICIOUS MISCHIEF, VANDALISM OF VEHICLES","Monday","01/25/2016","21:32","BAYVIEW","NONE","1500 Block of REVERE AV","-122.38928634713085","37.731099892186144","POINT (-122.38928634713085 37.73109989218615)","86","2","9","1","10","3","8","58","1","","","","","","","2","","","","","86"
"15111683175000","151116831","75000","MISSING PERSON","FOUND PERSON","Monday","12/28/2015","10:30","INGLESIDE","NONE","700 Block of PERU AV","-122.423472572378","37.7256680415481","POINT (-122.423472572378 37.7256680415481)","90","9","2","7","9","7","7","309","5","","","","","","","1","","","","","90"
"15608671206374","156086712","06374","LARCENY/THEFT","GRAND THEFT OF PROPERTY","Friday","04/10/2015","23:00","SOUTHERN","NONE","FOLSOM ST / 7TH ST","-122.407844136792","37.7767462195389","POINT (-122.40784413679198 37.7767462195389)","32","1","10","34","8","2","9","28853","34","24","1","6","1","6","","2","","","1","","32"
"15105558065016","151055580","65016","OTHER OFFENSES","DRIVERS LICENSE, SUSPENDED OR REVOKED","Sunday","12/06/2015","07:30","BAYVIEW","ARREST, CITED","25TH ST / CONNECTICUT ST","-122.396516098253","37.7523112196847","POINT (-122.39651609825299 37.7523112196847)","54","2","9","26","10","3","8","28856","29","","","","","","","2","","","","","54"
"15616994806372","156169948","06372","LARCENY/THEFT","PETTY THEFT OF PROPERTY","Friday","07/10/2015","22:40","SOUTHERN","NONE","800 Block of BRYANT ST","-122.403404791479","37.775420706711","POINT (-122.40340479147902 37.775420706711)","32","1","10","34","14","2","9","28853","34","","","","","","","2","","","","","32"
"15621915106244","156219151","06244","LARCENY/THEFT","GRAND THEFT FROM LOCKED AUTO","Friday","09/04/2015","23:00","CENTRAL","NONE","TAYLOR ST / SUTTER ST","-122.411888791823","37.7888082903797","POINT (-122.411888791823 37.7888082903797)","50","6","3","21","5","1","10","28852","21","","","","","","","2","","","","","50"
"15000158606240","150001586","06240","LARCENY/THEFT","ATTEMPTED THEFT FROM LOCKED VEHICLE","Thursday","01/01/2015","11:30","SOUTHERN","NONE","800 Block of BRYANT ST","-122.403404791479","37.775420706711","POINT (-122.40340479147902 37.775420706711)","32","1","10","34","14","2","9","28853","34","","","","","","","2","","","","","32"
"15611341206372","156113412","06372","LARCENY/THEFT","PETTY THEFT OF PROPERTY","Thursday","05/07/2015","18:00","INGLESIDE","NONE","100 Block of LIPPARD AV","-122.436144928914","37.7331312241802","POINT (-122.436144928914 37.7331312241802)","96","9","5","41","9","7","5","63","40","","","","","","","1","","","","","96"
"15605649206244","156056492","06244","LARCENY/THEFT","GRAND THEFT FROM LOCKED AUTO","Thursday","03/05/2015","17:30","SOUTHERN","NONE","BRANNAN ST / 4TH ST","-122.396533248456","37.7783268978785","POINT (-122.396533248456 37.7783268978785)","32","1","10","34","6","2","9","28856","34","","","","","","","2","","","","","32"
"15112493128160","151124931","28160","VANDALISM","MALICIOUS MISCHIEF, VANDALISM OF VEHICLES","Thursday","12/31/2015","01:10","NORTHERN","ARREST, BOOKED","1400 Block of LOMBARD ST","-122.42540353319","37.8013130714495","POINT (-122.42540353319 37.8013130714495)","17","4","6","13","13","9","1","57","17","","","","","","","1","","","","","17"
"15612437871000","156124378","71000","NON-CRIMINAL","LOST PROPERTY","Saturday","05/23/2015","19:05","RICHMOND","NONE","400 Block of 5TH AV","-122.463073040058","37.780088890954","POINT (-122.46307304005799 37.780088890954005)","5","8","4","11","11","6","2","54","11","","","","","","","1","","","","","5"
"17055771306242","170557713","06242","LARCENY/THEFT","PETTY THEFT FROM LOCKED AUTO","Sunday","07/09/2017","11:00","CENTRAL","NONE","LARKIN ST / CHESTNUT ST","-122.42148290773957","37.80269451817371","POINT (-122.42148290773957 37.80269451817371)","107","6","6","32","5","9","1","28858","32","","","","","","","1","","","","","107"
"15108146661030","151081466","61030","NON-CRIMINAL","DEATH REPORT, CAUSE UNKNOWN","Tuesday","12/15/2015","08:56","MISSION","NONE","100 Block of GUERRERO ST","-122.424433798439","37.7694357034062","POINT (-122.42443379843901 37.7694357034062)","37","3","5","20","8","4","5","28853","19","","","","","","","2","","","","","37"
"5089735268020","050897352","68020","OTHER OFFENSES","MISCELLANEOUS INVESTIGATION","Thursday","08/11/2005","02:50","MISSION","NONE","500 Block of SOUTH VAN NESS AV","-122.417339031772","37.7643660722829","POINT (-122.41733903177202 37.7643660722829)","53","3","2","20","8","4","7","28859","19","12","","14","3","14","","2","","","3","","53"
"17028379263010","170283792","63010","WARRANTS","WARRANT ARREST","Friday","04/07/2017","02:57","NORTHERN","ARREST, BOOKED","400 Block of DUBOCE AV","-122.42953292895494","37.76937593236283","POINT (-122.42953292895494 37.76937593236283)","28","7","5","5","7","9","5","28862","3","18","","20","","20","9","1","","","5","","28"
"17022905371012","170229053","71012","NON-CRIMINAL","LICENSE PLATE, RECOVERED","Monday","03/20/2017","11:00","TARAVAL","NONE","700 Block of QUINTARA ST","-122.47341585565819","37.7487078373674","POINT (-122.47341585565819 37.7487078373674)","44","10","8","41","1","8","4","29491","40","","","","","","","1","","","","","44"
"15628679606244","156286796","06244","LARCENY/THEFT","GRAND THEFT FROM LOCKED AUTO","Tuesday","11/24/2015","18:00","NORTHERN","NONE","VANNESS AV / GROVE ST","-122.419884939457","37.7782510832412","POINT (-122.41988493945702 37.7782510832412)","21","4","11","9","7","9","11","28852","10","","1","","1","","8","1","","","1","","21"
"15103744706244","151037447","06244","LARCENY/THEFT","GRAND THEFT FROM LOCKED AUTO","Sunday","11/29/2015","22:30","SOUTHERN","NONE","800 Block of MISSION ST","-122.405395493939","37.7835100715421","POINT (-122.405395493939 37.7835100715421)","32","1","10","34","12","2","9","28853","34","","","","","","4","2","","","","","32"
"15190147265016","151901472","65016","OTHER OFFENSES","DRIVERS LICENSE, SUSPENDED OR REVOKED","Thursday","07/09/2015","11:35","SOUTHERN","ARREST, BOOKED","800 Block of BRYANT ST","-122.403404791479","37.775420706711","POINT (-122.40340479147902 37.775420706711)","32","1","10","34","14","2","9","28853","34","","","","","","","2","","","","","32"
"15000138228100","150001382","28100","VANDALISM","MALICIOUS MISCHIEF, BREAKING WINDOWS","Thursday","01/01/2015","11:39","MISSION","ARREST, BOOKED","26TH ST / CAPP ST","-122.417049219573","37.7491057125115","POINT (-122.417049219573 37.7491057125115)","53","3","2","20","2","4","7","28859","19","","","","3","","","2","","","3","","53"
"17097586404134","170975864","04134","ASSAULT","BATTERY","Saturday","12/02/2017","00:15","TENDERLOIN","ARREST, BOOKED","300 Block of ELLIS ST","-122.41198764359528","37.78502266227863","POINT (-122.41198764359528 37.78502266227863)","20","5","10","36","14","10","9","28852","36","17","","18","","18","6","2","1","1","","","20"
